,nibles_id,ra,dec,z,logMstar,logMHI,logfgas
698,1202,168.93249999999998,13.782250000000001,0.024906666666666667,11.11,9.67,-1.44
699,1203,169.10958333333332,4.3365,0.0036466666666666665,8.32,7.84,-0.48
700,1204,169.41749999999996,38.05255555555555,0.00646,8.88,9.18,0.3
701,1205,169.44375,51.47658333333334,0.0095,9.94,9.24,-0.7
702,1206,169.4608333333333,26.625777777777778,0.026996666666666665,11.29,9.63,-1.66
703,1208,169.58874999999998,45.748194444444444,0.007756666666666667,9.98,9.74,-0.24
704,1209,169.6170833333333,45.312888888888885,0.009303333333333334,6.08,8.96,2.88
705,1211,169.65125,63.28063888888889,0.010706666666666666,9.3,9.1,-0.2
706,1212,169.86708333333328,9.595611111111111,0.0032833333333333334,6.27,7.87,1.6
707,1214,169.94125,59.28052777777778,0.009726666666666666,9.21,9.41,0.2
708,1215,170.05166666666665,67.24155555555555,0.004336666666666667,8.88,8.86,-0.01
709,1216,170.06125,2.5236666666666667,0.0054,8.2,9.3,1.1
710,1217,170.10916666666665,3.585611111111111,0.008653333333333334,10.23,8.98,-1.26
711,1218,170.13041666666666,57.78138888888889,0.006456666666666667,9.34,9.04,-0.3
712,1219,170.1325,26.96336111111111,0.005043333333333334,9.02,9.23,0.21
713,1225,170.38416666666666,39.29958333333333,0.00641,8.29,8.62,0.32
714,1226,170.38708333333332,2.8104166666666663,0.02381,10.81,9.83,-0.98
715,1228,170.46374999999998,3.4048333333333334,0.003973333333333333,7.18,8.16,0.97
716,1229,170.51083333333332,42.819250000000004,0.01061,9.21,9.22,0.01
717,1231,170.57458333333332,59.0745,0.005236666666666666,9.9,9.22,-0.67
718,1232,170.5775,13.065027777777779,0.005236666666666666,8.52,8.4,-0.12
719,1233,170.59666666666664,13.077805555555555,0.003596666666666667,7.2,7.89,0.69
720,1234,170.60541666666666,53.687888888888885,0.00982,9.39,8.88,-0.51
721,1235,170.64875,58.977916666666665,0.004196666666666666,7.22,8.12,0.9
722,1236,170.6625,37.76508333333334,0.00663,9.54,9.46,-0.08
723,1237,170.66662499999998,13.330527777777778,0.01377,8.88,9.5,0.62
724,1238,170.71124999999998,12.344861111111111,0.005156666666666667,7.45,8.22,0.77
725,1240,170.75874999999996,34.49769444444445,0.020756666666666666,10.94,9.61,-1.33
726,1241,170.77899999999997,39.956722222222226,0.006486666666666667,7.76,7.69,-0.07
727,1242,170.77916666666664,30.478916666666667,0.005366666666666666,8.27,8.51,0.24
728,1243,170.79458333333332,34.48972222222222,0.021213333333333334,10.28,9.83,-0.45
729,1245,170.8295833333333,0.922611111111111,0.00872,9.55,9.26,-0.29
730,1246,170.83541666666665,3.130777777777778,0.008993333333333334,8.05,8.3,0.24
731,1248,171.02458333333334,45.811055555555555,0.018653333333333334,10.1,9.8,-0.3
732,1251,171.04416666666665,27.014194444444446,0.033223333333333334,11.06,10.3,-0.76
733,1252,171.05499999999998,26.245416666666667,0.00495,7.37,8.35,0.99
734,1254,171.10416666666666,3.2212222222222224,0.004426666666666666,7.84,9.12,1.28
735,1255,171.1075,27.456416666666666,0.0049633333333333335,8.08,8.87,0.79
736,1256,171.10875,11.342194444444445,0.00354,9.65,9.13,-0.52
737,1257,171.16791666666663,14.9465,0.013853333333333334,9.61,9.45,-0.16
738,1259,171.18541666666667,15.27538888888889,0.0037266666666666668,7.29,8.01,0.71
739,1261,171.32916666666662,63.729222222222226,0.012413333333333334,9.83,9.67,-0.17
740,1263,171.36166666666665,57.721222222222224,0.006123333333333333,9.35,9.16,-0.18
741,1265,171.38249999999996,38.06055555555555,0.007033333333333333,8.45,9.06,0.61
742,1268,171.47291666666663,9.987472222222221,0.00386,8.56,8.25,-0.3
743,1269,171.50416666666663,1.9841111111111112,0.02274,10.64,9.61,-1.03
744,1270,171.5345833333333,4.062361111111111,0.005073333333333333,7.5,7.87,0.37
745,1271,171.57416666666666,46.97408333333333,0.02487,10.95,9.73,-1.22
746,1272,171.64166666666665,11.440055555555556,0.01069,9.25,9.56,0.3
747,1273,171.6845833333333,59.15541666666667,0.004003333333333334,8.97,8.56,-0.41
748,1275,171.79541666666663,8.731027777777777,0.0034466666666666665,7.63,7.98,0.36
749,1276,171.80083333333332,0.9946388888888889,0.00322,7.97,8.33,0.37
750,1277,171.82999999999996,59.62663888888889,0.01704666666666667,10.03,9.74,-0.29
751,1278,171.88249999999996,56.87705555555556,0.005696666666666667,10.27,9.3,-0.96
752,1279,172.09999999999997,9.40761111111111,0.00568,10.03,9.04,-1.0
753,1280,172.12916666666666,9.104416666666665,0.021053333333333334,10.46,10.11,-0.35
754,1282,172.26249999999996,9.111944444444443,0.020793333333333334,10.73,9.82,-0.92
755,1283,172.2770833333333,8.988583333333333,0.020633333333333333,10.86,9.92,-0.93
756,1284,172.29791666666662,57.1385,0.007983333333333334,6.37,9.61,3.24
757,1285,172.49749999999997,63.22336111111111,0.00353,6.93,7.96,1.03
758,1287,172.57208333333332,58.13388888888889,0.004823333333333333,8.64,8.69,0.05
759,1288,172.61541666666665,36.73730555555556,0.00649,8.4,8.37,-0.03
760,1289,172.76541666666665,54.408138888888885,0.01895,6.43,8.93,2.5
761,1290,172.780875,35.58972222222222,0.006273333333333333,8.61,8.69,0.08
762,1291,172.78708333333333,13.570388888888889,0.0033966666666666668,6.77,7.15,0.38
763,1292,172.78974999999997,36.60069444444444,0.00657,8.7,8.16,-0.54
764,1293,172.88375,2.3091666666666666,0.015806666666666667,10.31,10.06,-0.25
765,1294,172.92125000000001,3.488,0.022086666666666668,10.95,9.14,-1.81
766,1296,172.93583333333333,34.33338888888889,0.006236666666666666,8.69,9.13,0.44
767,1297,172.9908333333333,2.9242777777777778,0.005213333333333334,8.17,8.68,0.51
768,1298,172.99616666666665,40.233583333333335,0.005356666666666667,7.66,8.05,0.39
769,1299,173.00791666666666,14.610777777777777,0.0037433333333333333,7.78,7.82,0.04
770,1300,173.01,36.69797222222222,0.008323333333333334,9.5,9.28,-0.22
771,1302,173.0558333333333,0.8192777777777778,0.019523333333333334,10.69,10.06,-0.63
772,1303,173.0845833333333,53.904444444444444,0.009396666666666666,9.36,9.16,-0.2
773,1304,173.1170833333333,62.50727777777778,0.012073333333333333,10.39,9.59,-0.8
774,1305,173.1645833333333,35.328388888888895,0.00616,8.76,8.68,-0.08
775,1306,173.1833333333333,2.4735555555555555,0.0034233333333333333,7.15,7.89,0.73
776,1307,173.27541666666664,1.4913611111111111,0.01424,6.14,8.64,2.5
777,1309,173.4188333333333,61.888,0.011036666666666667,10.21,9.05,-1.16
778,1310,173.42333333333332,49.599222222222224,0.010186666666666667,7.42,8.94,1.52
779,1311,173.43875,3.4370000000000003,0.0054533333333333335,8.56,9.13,0.57
780,1312,173.45874999999998,14.8245,0.0037233333333333333,7.36,7.33,-0.03
781,1313,173.46458333333334,34.75113888888889,0.00618,7.41,8.34,0.93
782,1314,173.49666666666664,49.06205555555555,0.0316,11.27,9.98,-1.29
783,1316,173.58124999999998,13.321972222222222,0.003996666666666667,7.72,8.4,0.68
784,1317,173.73541666666662,16.24791666666667,0.0037966666666666665,7.26,7.25,-0.01
785,1319,173.82666666666665,4.954777777777778,0.004716666666666667,6.58,8.04,1.46
786,1322,173.95791666666668,35.33525,0.00537,9.33,8.16,-1.17
787,1323,174.11041666666665,58.19136111111111,0.004033333333333333,8.67,8.88,0.21
788,1324,174.13916666666663,36.410333333333334,0.00526,9.27,9.5,0.23
789,1325,174.15374999999997,0.8168611111111111,0.0036566666666666666,6.22,8.46,2.24
790,1326,174.2,54.29355555555556,0.0042833333333333334,9.79,9.18,-0.61
791,1327,174.24166666666665,55.162055555555554,0.019173333333333334,10.67,9.5,-1.17
792,1328,174.40416666666667,16.556194444444444,0.0034633333333333335,8.44,8.61,0.17
793,1332,174.50874999999996,35.203583333333334,0.00541,8.56,8.97,0.41
794,1334,174.57208333333332,0.6133611111111111,0.0031566666666666666,7.31,7.32,0.01
795,1335,174.64874999999998,57.874138888888886,0.0031666666666666666,6.84,7.24,0.4
796,1337,174.7145833333333,43.165638888888886,0.003966666666666667,8.08,8.47,0.39
797,1338,174.75458333333333,1.3365555555555555,0.00529,7.58,8.13,0.55
798,1341,174.84291666666667,56.27063888888889,0.00797,10.33,9.59,-0.74
799,1343,175.0770833333333,9.00986111111111,0.00611,9.97,8.78,-1.19
800,1345,175.23624999999998,14.074194444444444,0.0029866666666666665,7.56,7.67,0.11
801,1346,175.24499999999998,11.47113888888889,0.0033,9.95,9.2,-0.74
802,1349,175.37416666666664,32.34986111111111,0.006013333333333333,7.94,9.12,1.18
803,1350,175.41375,24.8005,0.012333333333333333,10.3,9.58,-0.72
804,1351,175.41541666666666,15.965694444444443,0.010746666666666667,10.2,8.74,-1.46
805,1352,175.57916666666662,14.996194444444443,0.00343,7.02,8.37,1.35
806,1354,175.60958333333332,51.597972222222225,0.0032633333333333334,8.87,8.47,-0.4
807,1357,175.68691666666663,52.779555555555554,0.018773333333333333,10.93,9.56,-1.37
808,1359,175.8624583333333,11.398416666666666,0.0030166666666666666,7.24,7.34,0.1
809,1360,175.86249999999998,60.676361111111106,0.0042766666666666665,7.84,8.61,0.77
810,1361,175.87958333333333,55.47888888888889,0.0032633333333333334,7.67,8.17,0.5
811,1362,175.88624999999996,31.45788888888889,0.00605,8.38,8.36,-0.03
812,1363,175.89458333333332,8.942444444444444,0.019903333333333332,11.18,9.66,-1.52
813,1365,176.02041666666662,60.11977777777778,0.008143333333333334,10.29,9.12,-1.17
814,1366,176.04416666666665,3.6687777777777777,0.00402,6.8,7.96,1.17
815,1368,176.06166666666664,55.03497222222222,0.004753333333333333,8.71,8.78,0.07
816,1372,176.27791666666664,9.502527777777777,0.013433333333333334,6.79,8.48,1.69
817,1373,176.34208333333333,9.16211111111111,0.009926666666666667,7.77,9.01,1.24
818,1374,176.37499999999997,9.72888888888889,0.021363333333333335,10.31,9.97,-0.34
819,1375,176.3983333333333,55.88688888888889,0.003863333333333333,8.23,8.6,0.37
820,1376,176.40374999999997,31.299555555555557,0.00595,9.33,8.57,-0.77
821,1377,176.43999999999997,10.824583333333333,0.010003333333333333,10.64,8.54,-2.1
822,1378,176.4945833333333,58.53519444444444,0.00462,8.28,8.02,-0.25
823,1380,176.5325,47.49475,0.00302,9.99,8.77,-1.22
824,1381,176.55166666666665,10.595527777777779,0.010226666666666667,9.09,9.13,0.04
825,1383,176.64208333333332,55.82138888888889,0.003596666666666667,7.22,7.34,0.12
826,1387,176.77624999999998,13.706805555555555,0.010393333333333333,9.68,9.42,-0.26
827,1389,176.89333333333332,55.967222222222226,0.00798,10.19,9.45,-0.74
828,1391,176.93874999999997,59.88666666666666,0.00427,8.21,8.27,0.07
829,1393,177.0008333333333,4.488138888888889,0.01983,10.9,9.51,-1.39
830,1394,177.01416666666665,30.359305555555558,0.020963333333333334,11.07,10.22,-0.85
831,1395,177.04416666666665,1.9891111111111113,0.0051333333333333335,7.17,8.41,1.25
832,1396,177.0533333333333,13.20936111111111,0.010496666666666666,9.23,9.49,0.27
833,1397,177.20999999999998,2.0322222222222224,0.00572,8.64,9.52,0.88
834,1398,177.23125,47.58266666666667,0.0032066666666666667,7.22,7.75,0.53
835,1399,177.28541666666666,27.085777777777775,0.005513333333333334,7.86,9.35,1.49
836,1401,177.3483333333333,26.741555555555557,0.0061133333333333335,9.12,8.86,-0.26
837,1403,177.51833333333332,26.47922222222222,0.005973333333333333,9.64,8.82,-0.82
838,1404,177.55124999999998,42.07447222222223,0.00386,8.61,7.57,-1.04
839,1406,177.6620833333333,55.353861111111115,0.00316,8.87,8.59,-0.28
840,1407,177.66583333333332,25.52636111111111,0.006076666666666667,8.07,8.65,0.58
841,1412,177.94083333333333,38.014916666666664,0.00307,8.61,8.9,0.3
842,1413,177.9483333333333,48.68311111111111,0.00324,9.36,8.38,-0.99
843,1414,177.97374999999997,53.0995,0.003746666666666667,7.41,7.28,-0.13
844,1416,178.00791666666666,13.878666666666668,0.00319,7.44,7.77,0.33
845,1417,178.00849999999997,16.80966666666667,0.01235,10.15,9.79,-0.36
846,1422,178.155,2.4694166666666666,0.0034666666666666665,7.12,8.39,1.27
847,1423,178.16291666666666,50.03777777777778,0.003353333333333333,8.06,8.26,0.2
848,1425,178.30874999999997,3.4089444444444443,0.00414,7.35,7.62,0.27
849,1426,178.50666666666663,16.723333333333333,0.003276666666666667,7.04,7.59,0.54
850,1427,178.51833333333332,30.109611111111114,0.003266666666666667,6.76,8.03,1.28
851,1428,178.53166666666664,3.6823333333333332,0.00485,7.79,8.14,0.34
852,1429,178.55124999999998,0.1366111111111111,0.0037833333333333334,8.58,7.68,-0.9
853,1431,178.60416666666666,2.319555555555555,0.007973333333333334,9.52,9.29,-0.23
854,1432,178.64041666666665,58.36702777777778,0.011053333333333333,10.54,9.48,-1.05
855,1434,178.74458333333334,58.493611111111115,0.01062,10.49,9.89,-0.6
856,1436,178.77041666666662,1.7198055555555556,0.00433,7.97,8.26,0.28
857,1437,178.85379166666664,10.201555555555554,0.010546666666666666,8.32,9.3,0.98
858,1438,178.86958333333328,11.968361111111111,0.0212,11.17,10.51,-0.66
859,1439,178.89637499999998,25.889444444444443,0.016756666666666666,9.83,9.76,-0.08
860,1440,178.9045833333333,56.253083333333336,0.0031633333333333335,7.65,7.76,0.11
861,1441,178.97874999999996,40.92180555555555,0.003693333333333333,6.92,7.93,1.02
862,1443,179.04291666666666,60.522527777777775,0.03315,11.21,10.34,-0.88
863,1445,179.1170833333333,55.12522222222222,0.00371,9.7,8.96,-0.73
864,1447,179.17374999999998,48.33827777777778,0.003203333333333333,7.7,8.66,0.96
865,1448,179.23083333333332,57.51316666666666,0.0036033333333333334,7.78,8.38,0.6
866,1451,179.28537499999996,30.392277777777778,0.010996666666666667,10.19,8.97,-1.23
867,1454,179.35249999999996,57.92608333333333,0.004003333333333334,6.14,8.58,2.44
868,1455,179.3570833333333,39.76086111111111,0.00351,7.98,7.93,-0.05
869,1457,179.40374999999995,32.27761111111111,0.01027,10.45,10.07,-0.37
870,1459,179.43374999999997,32.29405555555555,0.011076666666666667,9.83,10.03,0.2
871,1460,179.4483333333333,53.23447222222222,0.0037,7.32,8.77,1.46
872,1463,179.59916666666663,2.277361111111111,0.019656666666666666,10.88,9.57,-1.31
873,1466,179.69029166666667,27.452416666666664,0.011493333333333333,9.96,10.03,0.06
874,1468,179.73412499999998,31.419666666666668,0.01007,8.55,8.33,-0.23
875,1469,179.75291666666664,4.66963888888889,0.005356666666666667,7.59,7.74,0.15
876,1470,179.78916666666663,52.70758333333334,0.0036033333333333334,8.78,9.04,0.26
877,1471,179.79249999999996,37.793388888888884,0.010743333333333334,9.23,9.54,0.31
878,1472,179.79291666666663,2.5908888888888892,0.005146666666666667,7.87,8.64,0.77
879,1475,179.93041666666664,53.61080555555556,0.0037733333333333334,7.32,7.62,0.3
880,1479,179.99041666666662,49.56383333333333,0.003746666666666667,7.85,8.02,0.17
881,1482,180.1975,3.4200833333333334,0.004973333333333333,7.52,8.45,0.93
882,1483,180.29375,14.10375,0.00512,9.18,8.92,-0.25
883,1484,180.29333333333332,1.294861111111111,0.0049833333333333335,7.45,8.79,1.34
884,1485,180.34291666666667,2.1856388888888887,0.003246666666666667,6.09,7.48,1.39
885,1486,180.34875,13.401,0.0030933333333333334,8.8,8.08,-0.72
886,1488,180.4345833333333,62.32972222222222,0.0037533333333333333,8.24,9.07,0.82
887,1492,180.55083333333332,62.13719444444445,0.004013333333333333,10.04,9.26,-0.78
888,1493,180.6545833333333,64.37647222222222,0.005,9.06,8.2,-0.86
889,1494,180.67583333333332,1.9768055555555557,0.006536666666666666,10.43,9.35,-1.09
890,1495,180.71124999999998,48.63619444444444,0.01143,10.53,9.38,-1.15
891,1497,180.84541666666667,43.744194444444446,0.0035433333333333332,7.03,7.63,0.6
892,1499,180.91708333333332,2.6411944444444444,0.004093333333333333,8.52,8.03,-0.49
893,1500,181.01791666666662,4.813083333333333,0.00747,7.8,8.63,0.83
894,1503,181.04958333333332,62.505361111111114,0.004253333333333333,8.64,8.59,-0.06
895,1504,181.0520833333333,0.8025833333333334,0.00978,8.16,8.29,0.13
896,1505,181.08333333333331,1.5675833333333333,0.020806666666666668,11.03,9.48,-1.55
897,1508,181.13916666666663,64.4376388888889,0.00502,6.7,8.44,1.74
898,1509,181.33291666666665,0.4801944444444445,0.00457,7.18,7.66,0.48
899,1512,181.39999999999998,41.28941666666667,0.00345,6.94,7.74,0.8
900,1515,181.66124999999997,66.30947222222223,0.003933333333333333,7.14,7.31,0.17
901,1520,181.92208333333332,39.379416666666664,0.0035566666666666667,6.81,7.67,0.86
902,1521,181.942125,43.126333333333335,0.0031566666666666666,9.34,8.07,-1.27
903,1526,182.04624999999996,2.878277777777778,0.004286666666666667,9.67,9.42,-0.25
904,1527,182.08333333333331,2.5055277777777776,0.00665,7.65,8.06,0.41
905,1528,182.1008333333333,3.0133055555555557,0.0029333333333333334,6.58,6.77,0.19
906,1529,182.1020833333333,41.40133333333333,0.0034633333333333335,7.34,7.38,0.03
907,1530,182.17624999999995,36.802749999999996,0.0035633333333333333,8.12,9.06,0.94
908,1531,182.1970833333333,29.30477777777778,0.012363333333333334,10.46,9.44,-1.02
909,1533,182.25583333333333,29.250083333333333,0.013326666666666667,10.19,10.04,-0.15
910,1535,182.29166666666666,29.17688888888889,0.01274,10.48,10.08,-0.41
911,1541,182.53329166666663,35.877611111111115,0.022473333333333335,11.02,9.7,-1.32
912,1545,182.64874999999998,11.760805555555555,0.0042833333333333334,8.22,8.35,0.13
913,1546,182.70666666666662,39.47280555555556,0.0226,11.06,9.25,-1.81
914,1547,182.7270833333333,39.75736111111111,0.0038233333333333335,7.85,8.77,0.92
915,1552,182.83291666666665,1.4922777777777778,0.007056666666666667,9.21,9.06,-0.15
916,1553,182.8408333333333,38.53986111111111,0.00357,7.12,8.02,0.9
917,1555,183.04541666666663,2.882138888888889,0.006983333333333334,7.22,7.89,0.67
918,1557,183.06124999999997,0.07227777777777777,0.007823333333333333,8.03,8.47,0.44
919,1559,183.07124999999996,39.25822222222222,0.003173333333333333,6.76,7.65,0.89
920,1562,183.08583333333328,29.21025,0.0037633333333333334,8.59,9.2,0.61
921,1564,183.11208333333332,29.149194444444444,0.013416666666666667,10.27,9.34,-0.93
922,1565,183.13291666666663,29.166305555555553,0.013696666666666666,10.56,9.43,-1.13
923,1566,183.1345833333333,12.123805555555556,0.007366666666666666,9.72,9.34,-0.38
924,1568,183.32041666666666,43.69858333333333,0.00306,8.9,9.19,0.29
925,1569,183.34249999999997,28.51097222222222,0.012956666666666667,10.59,9.81,-0.78
926,1573,183.4733333333333,13.172833333333333,0.00821,10.31,9.11,-1.2
927,1577,183.82874999999999,2.9270277777777776,0.00455,6.18,7.52,1.34
928,1579,183.98458333333332,14.433027777777777,0.00471,8.72,7.78,-0.94
929,1580,183.99374999999998,2.0394444444444444,0.021366666666666666,6.52,8.94,2.42
930,1582,184.00166666666667,4.650972222222222,0.00732,8.52,8.92,0.4
931,1585,184.04879166666666,47.883250000000004,0.0030533333333333332,9.98,7.94,-2.04
932,1587,184.16125,1.4518333333333333,0.0030566666666666667,6.9,7.56,0.66
933,1590,184.26749999999998,10.005555555555556,0.0039633333333333335,7.37,8.42,1.05
934,1592,184.28291666666667,3.6822777777777778,0.006713333333333333,9.14,8.81,-0.33
935,1599,184.77124999999998,4.661777777777778,0.007823333333333333,8.3,8.59,0.29
936,1600,184.79125,3.856527777777778,0.0051266666666666665,7.95,8.44,0.49
937,1601,184.80083333333332,49.35463888888889,0.012156666666666666,10.0,9.59,-0.41
938,1606,184.84249999999997,6.0986666666666665,0.00592,10.32,8.7,-1.61
939,1613,184.96916666666664,27.621000000000002,0.00768,10.06,8.65,-1.41
940,1618,185.1075,33.24213888888889,0.0034866666666666666,6.44,7.28,0.85
941,1619,185.14124999999999,2.967722222222222,0.007956666666666667,6.68,8.55,1.87
942,1620,185.14791666666665,30.796861111111113,0.00366,8.04,7.89,-0.15
943,1621,185.19791666666666,58.0925,0.01006,10.58,9.38,-1.2
944,1622,185.2275,3.4026666666666667,0.007306666666666667,6.5,7.98,1.48
945,1624,185.27541666666664,11.595305555555557,0.0031233333333333334,7.71,7.32,-0.38
946,1625,185.27916666666664,0.4613333333333333,0.006313333333333333,7.2,7.81,0.61
947,1627,185.42708333333331,14.598305555555557,0.00366,10.4,9.13,-1.27
948,1628,185.49083333333328,2.3450833333333336,0.0061,8.87,8.14,-0.73
949,1632,185.52541666666664,39.74786111111111,0.003533333333333333,6.99,8.27,1.28
950,1636,185.60958333333332,29.209027777777777,0.00306,9.08,7.73,-1.35
951,1637,185.66041666666666,11.800916666666668,0.00477,10.18,8.11,-2.07
952,1638,185.67583333333332,9.332472222222222,0.00417,9.78,8.6,-1.18
953,1642,185.73583333333332,2.7469444444444444,0.0061133333333333335,8.72,8.26,-0.46
954,1643,185.78329166666663,53.022277777777774,0.00298,6.39,7.36,0.97
955,1645,185.81291666666664,11.36375,0.0049366666666666665,9.25,8.66,-0.6
956,1646,185.8475,1.8150555555555556,0.00629,7.13,8.17,1.05
957,1648,185.87499999999997,2.0080833333333334,0.006046666666666666,7.77,8.31,0.54
958,1649,185.92324999999997,2.96125,0.02511,10.76,10.19,-0.57
959,1650,185.97458333333333,3.442916666666667,0.00668,10.92,9.32,-1.6
960,1651,185.99499999999998,48.779472222222225,0.013733333333333334,10.66,9.95,-0.71
961,1652,186.00624999999997,12.204749999999999,0.007673333333333333,9.49,8.96,-0.53
962,1655,186.04708333333332,58.36063888888889,0.015016666666666666,10.38,9.72,-0.65
963,1657,186.15166666666667,39.381972222222224,0.0033733333333333332,6.06,8.33,2.27
964,1659,186.2520833333333,28.558583333333335,0.03013,11.25,10.11,-1.14
965,1662,186.34249999999997,10.016805555555557,0.00316,9.54,7.86,-1.68
966,1667,186.72754166666664,0.8776111111111111,0.007076666666666667,10.05,8.11,-1.94
967,1672,187.18041666666664,14.9995,0.00556,9.96,7.96,-2.0
968,1677,187.58624999999998,3.740138888888889,0.014033333333333333,10.14,9.63,-0.51
969,1678,187.61166666666665,4.246555555555555,0.008096666666666667,10.1,9.35,-0.75
970,1679,187.84541666666667,29.13647222222222,0.01523,10.65,10.06,-0.58
971,1681,188.1395833333333,9.173638888888888,0.0038133333333333335,8.39,7.77,-0.62
972,1685,188.48624999999998,15.354805555555556,0.0077666666666666665,9.42,8.28,-1.14
973,1687,188.64225,63.525055555555554,0.009143333333333333,10.0,9.59,-0.41
974,1689,188.90249999999997,3.0345,0.0037333333333333333,8.01,8.2,0.19
975,1691,189.13624999999996,11.257972222222222,0.00757,10.16,9.61,-0.55
976,1694,189.45166666666665,5.368499999999999,0.00345,9.75,7.51,-2.24
977,1695,189.52874999999997,10.165555555555557,0.00379,6.47,7.08,0.61
978,1699,189.80166666666665,6.012277777777777,0.008103333333333334,10.18,8.88,-1.3
979,1700,189.82791666666665,0.5319444444444444,0.00355,9.11,9.25,0.14
980,1704,189.9595833333333,1.672611111111111,0.00407,8.27,8.07,-0.2
981,1706,190.0120833333333,1.0507777777777778,0.00531,6.08,8.26,2.18
982,1707,190.03624999999997,0.35133333333333333,0.00569,8.15,8.05,-0.1
983,1709,190.29833333333332,1.4102777777777777,0.00564,8.74,8.96,0.22
984,1710,190.30083333333332,11.88663888888889,0.00748,10.31,8.88,-1.43
985,1711,190.34541666666667,3.0578055555555554,0.00487,8.72,8.4,-0.32
986,1714,190.43541666666667,35.062749999999994,0.023076666666666665,10.93,9.75,-1.18
987,1718,190.98583333333332,13.126666666666667,0.0034933333333333335,10.06,9.2,-0.86
988,1720,191.11999999999995,0.46805555555555556,0.00392,8.33,8.81,0.48
989,1721,191.38329166666665,0.5357222222222222,0.005413333333333333,9.27,9.16,-0.12
990,1728,191.93999999999997,13.762805555555556,0.005346666666666666,9.61,8.78,-0.83
991,1731,192.0570833333333,3.3328333333333333,0.0037533333333333333,9.37,8.41,-0.97
992,1735,192.35708333333332,4.3925277777777785,0.00881,8.14,9.04,0.9
993,1737,192.45916666666665,2.8512500000000003,0.003843333333333333,9.44,8.54,-0.9
994,1740,192.6620833333333,1.4645,0.004226666666666667,9.01,8.23,-0.77
995,1747,193.24624999999997,14.400527777777778,0.0035,7.11,8.03,0.92
996,1748,193.3383333333333,1.2690833333333333,0.00375,9.72,8.71,-1.01
997,1749,193.36874999999998,2.166972222222222,0.003426666666666667,9.76,8.72,-1.03
998,1750,193.41749999999996,4.075611111111111,0.0030066666666666666,7.18,7.02,-0.16
999,1753,193.68416666666664,13.23725,0.00372,9.31,7.44,-1.87
1000,1754,193.71291666666664,2.6540833333333333,0.0032533333333333333,6.06,8.76,2.71
1001,1755,193.80249999999998,0.11663888888888889,0.004396666666666667,9.01,9.14,0.13
1002,1756,193.8145833333333,2.896611111111111,0.009263333333333333,10.32,9.29,-1.03
1003,1757,193.84124999999997,58.34408333333334,0.0083,10.38,9.79,-0.59
1004,1764,194.49791666666664,3.6213611111111113,0.017113333333333335,10.34,9.58,-0.76
1005,1765,194.505,1.5758333333333334,0.003693333333333333,10.3,8.09,-2.2
1006,1769,194.80541666666664,34.936277777777775,0.003096666666666667,7.67,8.51,0.84
1007,1772,194.96833333333328,3.6329166666666666,0.0034666666666666665,6.92,7.29,0.37
1008,1775,195.07291666666666,3.066361111111111,0.00378,6.11,7.73,1.62
1009,1776,195.10412499999998,13.670305555555554,0.006696666666666667,8.06,8.99,0.93
1010,1777,195.14541666666662,64.44711111111111,0.0069633333333333335,8.68,8.0,-0.67
1011,1778,195.16333333333333,2.500722222222222,0.003203333333333333,6.29,8.82,2.53
1012,1781,195.26541666666665,1.9533888888888888,0.00489,6.03,8.89,2.87
1013,1783,195.66999999999996,1.074111111111111,0.00301,6.7,6.95,0.25
1014,1784,195.7320833333333,55.69447222222222,0.00452,7.19,8.47,1.27
1015,1787,196.13249999999996,2.988027777777778,0.00426,7.82,8.36,0.55
1016,1790,196.32833333333332,36.10288888888889,0.004003333333333334,7.71,8.42,0.71
1017,1791,196.35249999999996,32.900083333333335,0.00299,7.7,8.08,0.38
1018,1792,196.35375,56.322750000000006,0.00845,9.61,9.24,-0.37
1019,1793,196.42291666666665,36.01744444444444,0.003966666666666667,7.62,7.98,0.36
1020,1794,196.5183333333333,55.656083333333335,0.027686666666666665,11.18,10.32,-0.85
1021,1795,196.6883333333333,35.10055555555556,0.016303333333333333,9.65,9.58,-0.08
1022,1796,196.73375,14.80738888888889,0.00323,7.19,7.55,0.36
1023,1800,197.1566666666666,54.074361111111116,0.008203333333333333,8.91,9.37,0.45
1024,1802,197.20874999999998,0.8173055555555555,0.01793,10.91,9.45,-1.45
1025,1806,197.38791666666665,1.6730555555555555,0.018776666666666667,11.06,9.88,-1.18
1026,1808,197.44791666666666,28.90694444444444,0.01864,10.7,9.79,-0.92
1027,1810,197.69041666666664,58.156888888888886,0.004703333333333334,7.73,8.05,0.32
1028,1811,197.73541666666662,11.477361111111112,0.011216666666666666,9.57,9.52,-0.05
1029,1812,197.8158333333333,36.9865,0.00347,6.99,7.9,0.91
1030,1813,197.87999999999997,36.282111111111114,0.0037833333333333334,9.22,8.62,-0.59
1031,1814,198.02624999999995,46.19613888888889,0.028136666666666667,11.37,10.27,-1.1
1032,1816,198.5270833333333,48.15625,0.008416666666666666,8.92,8.41,-0.51
1033,1817,198.54499999999996,39.14872222222222,0.0038233333333333335,7.54,8.37,0.83
1034,1819,198.72249999999997,27.008111111111113,0.015426666666666667,10.03,9.64,-0.38
1035,1821,199.0025,40.96938888888889,0.003746666666666667,7.51,7.94,0.43
1036,1822,199.04416666666665,25.673111111111112,0.0032933333333333334,7.09,8.17,1.08
1037,1823,199.14933333333332,3.064361111111111,0.020106666666666665,9.8,9.41,-0.4
